rank,category,racename,race_id,rider_name,rider_id,points,jpp,date
0,GT2c,Correctie dragen bergtrui in Giro d'Italia,42876,Pogacar Tadej,26526,-3.8,0,2024-05-26
-1,GT2,"Winnaar jongerentrui Giro dItalia,",42873,Tiberi Antonio,30649,0,0,2024-05-26
1,GT2s,"Giro dItalia, Stage 21 : Roma - Roma",42873,MERLIER Tim,17988,0.0,0,2024-05-26
1,GT2r,"Giro dItalia, Mountains classification",42876,POGACAR Tadej,26526,0.0,0,2024-05-26
1,GT2r,"Giro dItalia, Points classification",42875,MILAN Jonathan,29359,0.0,0,2024-05-26
1,2.PS,"Tour of Norway, General classification",42967,LAURANCE Axel,31621,0.0,0,2024-05-26
2,2.PS,"Tour of Norway, General classification",42967,LEMMEN Bart,32252,0.0,0,2024-05-26
3,2.PS,"Tour of Norway, General classification",42967,HOLTER Aadne,30167,0.0,0,2024-05-26
4,2.PS,"Tour of Norway, General classification",42967,VACEK Mathias,31713,0.0,0,2024-05-26
5,2.PS,"Tour of Norway, General classification",42967,BRENNER Marco,31323,0.0,0,2024-05-26
6,2.PS,"Tour of Norway, General classification",42967,RODRIGUEZ GARAICOECHEA Oscar,26216,0.0,0,2024-05-26
7,2.PS,"Tour of Norway, General classification",42967,HAYTER Ethan,27025,0.0,0,2024-05-26
8,2.PS,"Tour of Norway, General classification",42967,CORT NIELSEN Magnus,19448,0.0,0,2024-05-26
9,2.PS,"Tour of Norway, General classification",42967,BONNEU Kamiel,32584,0.0,0,2024-05-26
10,2.PS,"Tour of Norway, General classification",42967,HAGEN Carl Fredrik,23436,0.0,0,2024-05-26
1,2.PS,"Boucles de la Mayenne, General classification",42972,BETTIOL Alberto,20697,0.0,0,2024-05-26
2,2.PS,"Boucles de la Mayenne, General classification",42972,COSNEFROY Benoit,24189,0.0,0,2024-05-26
3,2.PS,"Boucles de la Mayenne, General classification",42972,ZINGLE Axel,31263,0.0,0,2024-05-26
4,2.PS,"Boucles de la Mayenne, General classification",42972,WATSON Samuel,32161,0.0,0,2024-05-26
5,2.PS,"Boucles de la Mayenne, General classification",42972,JEANNIERE Emilien,29288,0.0,0,2024-05-26
6,2.PS,"Boucles de la Mayenne, General classification",42972,HIRSCHI Marc,26509,0.0,0,2024-05-26
7,2.PS,"Boucles de la Mayenne, General classification",42972,GODON Dorian,25704,0.0,0,2024-05-26
8,2.PS,"Boucles de la Mayenne, General classification",42972,O'BRIEN Kelland,27113,0.0,0,2024-05-26
9,2.PS,"Boucles de la Mayenne, General classification",42972,PENHOËT Paul,30686,0.0,0,2024-05-26
10,2.PS,"Boucles de la Mayenne, General classification",42972,VAN DEN BERG Marijn,27674,0.0,0,2024-05-26
1,2.PSs,"Tour of Norway, Stage 4 : Stavanger - Stavanger",42966,KRISTOFF Alexander,4179,0.0,0,2024-05-26
1,2.PSs,"Boucles de la Mayenne, Stage 3 : Quelaines-Saint-Gault - Laval",42971,RETAILLEAU Valentin,29868,0.0,0,2024-05-26
1,1.1,Rund um Köln,42829,VAN UDEN Casper,30636,0.0,0,2024-05-26
2,1.1,Rund um Köln,42829,GIRMAY HAILU Biniam,29474,0.0,0,2024-05-26
3,1.1,Rund um Köln,42829,BLOUWE Louis,29120,0.0,0,2024-05-26
1,CC2,Pan-American Championships (Sao Jose dos Campos) R.R.,42834,LINAREZ MENESES Leangel Ruben,30518,0.0,0,2024-05-26
2,CC2,Pan-American Championships (Sao Jose dos Campos) R.R.,42834,WALTERS Red,29355,0.0,0,2024-05-26
3,CC2,Pan-American Championships (Sao Jose dos Campos) R.R.,42834,PAREDES ZAPATA Wilmar Andres,24876,0.0,0,2024-05-26
4,CC2,Pan-American Championships (Sao Jose dos Campos) R.R.,42834,AULAR SANABRIA Orluis Alberto,24326,0.0,0,2024-05-26
5,CC2,Pan-American Championships (Sao Jose dos Campos) R.R.,42834,BRENES MATA Sebastian,34598,0.0,0,2024-05-26
6,CC2,Pan-American Championships (Sao Jose dos Campos) R.R.,42834,HOPKINS Kaden,30107,0.0,0,2024-05-26
7,CC2,Pan-American Championships (Sao Jose dos Campos) R.R.,42834,SILVA COUSSAN Guillermo Thomas,32828,0.0,0,2024-05-26
8,CC2,Pan-American Championships (Sao Jose dos Campos) R.R.,42834,SILVA Kleber Ramos,3166,0.0,0,2024-05-26
9,CC2,Pan-American Championships (Sao Jose dos Campos) R.R.,42834,CHUMIL GONZALEZ Sergio Geovani,30471,0.0,0,2024-05-26
10,CC2,Pan-American Championships (Sao Jose dos Campos) R.R.,42834,CASTILLO SOTO Ulises Alfredo,19739,0.0,0,2024-05-26
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 20 : Alpago - Bassano del Grappa (prov.)",42872,Pogacar Tadej,26526,0.0,0,2024-05-25
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 20 : Alpago - Bassano del Grappa (prov.)",42872,Tiberi Antonio,30649,0.0,0,2024-05-25
-2,GT2s,"Puntentrui na Giro dItalia, Stage 20 : Alpago - Bassano del Grappa (prov.)",42872,Milan Jonathan,29359,0.0,0,2024-05-25
-3,GT2s,"Bergtrui na Giro dItalia, Stage 20 : Alpago - Bassano del Grappa (prov.)",42872,Pogacar Tadej,26526,0.0,0,2024-05-25
1,GT2s,"Giro dItalia, Stage 20 : Alpago - Bassano del Grappa (prov.)",42872,POGACAR Tadej,26526,0.0,0,2024-05-25
1,2.PSs,"Boucles de la Mayenne, Stage 2 : Le Ham - Villaines-la-Juhel (prov.)",42970,BETTIOL Alberto,20697,0.0,0,2024-05-25
1,2.PSs,"Tour of Norway, Stage 3 : Sola - Egersund (prov.)",42965,MEEUS Jordi,26421,0.0,0,2024-05-25
1,2.1,"Tour of Estonia, General classification",42958,KISKONEN Siim,26040,0.0,0,2024-05-25
2,2.1,"Tour of Estonia, General classification",42958,LAUK Karl Patrick,25669,0.0,0,2024-05-25
3,2.1,"Tour of Estonia, General classification",42958,ÄRM Rait,29780,0.0,0,2024-05-25
1,2.1s,"Tour of Estonia, Stage 2 : Tartu - Tartu",42957,KISKONEN Siim,26040,0.0,0,2024-05-25
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 19 : Mortegliano - Sappada (prov.)",42871,Pogacar Tadej,26526,0.0,0,2024-05-24
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 19 : Mortegliano - Sappada (prov.)",42871,Tiberi Antonio,30649,0.0,0,2024-05-24
-2,GT2s,"Puntentrui na Giro dItalia, Stage 19 : Mortegliano - Sappada (prov.)",42871,Milan Jonathan,29359,0.0,0,2024-05-24
-3,GT2s,"Bergtrui na Giro dItalia, Stage 19 : Mortegliano - Sappada (prov.)",42871,Pogacar Tadej,26526,0.0,0,2024-05-24
1,GT2s,"Giro dItalia, Stage 19 : Mortegliano - Sappada (prov.)",42871,VENDRAME Andrea,22170,0.0,0,2024-05-24
1,2.PSs,"Tour of Norway, Stage 2 : Odda - Gullingen (prov.)",42964,LAURANCE Axel,31621,0.0,0,2024-05-24
1,2.PSs,"Boucles de la Mayenne, Stage 1 : Saint-Berthevin - Ernée (prov.)",42969,JEANNIERE Emilien,29288,0.0,0,2024-05-24
1,2.1s,"Tour of Estonia, Stage 1 : Tallinn - Tartu (prov.)",42956,VAHTRA Norman,24200,0.0,0,2024-05-24
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 18 : Fiera di Primiero - Padova (prov.)",42870,Pogacar Tadej,26526,0.0,0,2024-05-23
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 18 : Fiera di Primiero - Padova (prov.)",42870,Tiberi Antonio,30649,0.0,0,2024-05-23
-2,GT2s,"Puntentrui na Giro dItalia, Stage 18 : Fiera di Primiero - Padova (prov.)",42870,Milan Jonathan,29359,0.0,0,2024-05-23
-3,GT2s,"Bergtrui na Giro dItalia, Stage 18 : Fiera di Primiero - Padova (prov.)",42870,Pogacar Tadej,26526,0.0,0,2024-05-23
1,GT2s,"Giro dItalia, Stage 18 : Fiera di Primiero - Padova (prov.)",42870,MERLIER Tim,17988,0.0,0,2024-05-23
1,2.PSs,"Boucles de la Mayenne, Prologue : Laval I.T.T. (prov.)",42968,COSNEFROY Benoit,24189,0.0,0,2024-05-23
1,2.PSs,"Tour of Norway, Stage 1 : Voss - Voss Resort (prov.)",42963,NYS Thibau,32185,0.0,0,2024-05-23
1,CCT2,Pan-American Championships (Sao Jose dos Campos) I.T.T.,42835,VARGAS ALZATE Walter Alejandro,23536,0.0,0,2024-05-23
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 17 : Selva di Val Gardena - Passo dei Brocon (prov.)",42869,Pogacar Tadej,26526,0.0,0,2024-05-22
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 17 : Selva di Val Gardena - Passo dei Brocon (prov.)",42869,Tiberi Antonio,30649,0.0,0,2024-05-22
-2,GT2s,"Puntentrui na Giro dItalia, Stage 17 : Selva di Val Gardena - Passo dei Brocon (prov.)",42869,Milan Jonathan,29359,0.0,0,2024-05-22
-3,GT2s,"Bergtrui na Giro dItalia, Stage 17 : Selva di Val Gardena - Passo dei Brocon (prov.)",42869,Pogacar Tadej,26526,0.0,0,2024-05-22
1,GT2s,"Giro dItalia, Stage 17 : Selva di Val Gardena - Passo dei Brocon (prov.)",42869,STEINHAUSER Georg,30721,0.0,0,2024-05-22
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 16 : Laas - Santa Cristina Val Gardena (prov.)",42868,Pogacar Tadej,26526,0.0,0,2024-05-21
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 16 : Laas - Santa Cristina Val Gardena (prov.)",42868,Tiberi Antonio,30649,0.0,0,2024-05-21
-2,GT2s,"Puntentrui na Giro dItalia, Stage 16 : Laas - Santa Cristina Val Gardena (prov.)",42868,Milan Jonathan,29359,0.0,0,2024-05-21
-3,GT2s,"Bergtrui na Giro dItalia, Stage 16 : Laas - Santa Cristina Val Gardena (prov.)",42868,Pogacar Tadej,26526,0.0,0,2024-05-21
1,GT2s,"Giro dItalia, Stage 16 : Laas - Santa Cristina Val Gardena (prov.)",42868,POGACAR Tadej,26526,0.0,0,2024-05-21
1,1.1,Ronde van Limburg,42821,GROENEWEGEN Dylan,19238,0.0,0,2024-05-20
2,1.1,Ronde van Limburg,42821,BALLERSTEDT Maurice,30560,0.0,0,2024-05-20
3,1.1,Ronde van Limburg,42821,DE LIE Arnaud,32221,0.0,0,2024-05-20
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 15 : Manerba del Garda - Livigno (prov.)",42867,Pogacar Tadej,26526,0.0,0,2024-05-19
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 15 : Manerba del Garda - Livigno (prov.)",42867,Tiberi Antonio,30649,0.0,0,2024-05-19
-2,GT2s,"Puntentrui na Giro dItalia, Stage 15 : Manerba del Garda - Livigno (prov.)",42867,Milan Jonathan,29359,0.0,0,2024-05-19
-3,GT2s,"Bergtrui na Giro dItalia, Stage 15 : Manerba del Garda - Livigno (prov.)",42867,Pogacar Tadej,26526,0.0,0,2024-05-19
1,GT2s,"Giro dItalia, Stage 15 : Manerba del Garda - Livigno (prov.)",42867,POGACAR Tadej,26526,0.0,0,2024-05-19
1,2.PS,"4 Jours de Dunkerque, General classification",42910,BENNETT Sam,13362,0.0,0,2024-05-19
2,2.PS,"4 Jours de Dunkerque, General classification",42910,PENHOËT Paul,30686,0.0,0,2024-05-19
3,2.PS,"4 Jours de Dunkerque, General classification",42910,BERCKMOES Jenno,32588,0.0,0,2024-05-19
4,2.PS,"4 Jours de Dunkerque, General classification",42910,VAN BOVEN Luca,31597,0.0,0,2024-05-19
5,2.PS,"4 Jours de Dunkerque, General classification",42910,DELETTRE Alexandre,30519,0.0,0,2024-05-19
6,2.PS,"4 Jours de Dunkerque, General classification",42910,FRETIN Milan,32617,0.0,0,2024-05-19
7,2.PS,"4 Jours de Dunkerque, General classification",42910,KOPECKY Tomas,30677,0.0,0,2024-05-19
8,2.PS,"4 Jours de Dunkerque, General classification",42910,NAESEN Oliver,21392,0.0,0,2024-05-19
9,2.PS,"4 Jours de Dunkerque, General classification",42910,GACHIGNARD Thomas,32640,0.0,0,2024-05-19
10,2.PS,"4 Jours de Dunkerque, General classification",42910,DE GENDT Aimé,21998,0.0,0,2024-05-19
1,2.PSs,"4 Jours de Dunkerque, Stage 6 : Loon-Plage - Dunkerque",42909,BENNETT Sam,13362,0.0,0,2024-05-19
1,2.1,"Tour of Hellas, General classification",42916,ZOIDL Riccardo,6828,0.0,0,2024-05-19
2,2.1,"Tour of Hellas, General classification",42916,PERNSTEINER Hermann,25790,0.0,0,2024-05-19
3,2.1,"Tour of Hellas, General classification",42916,CONTI Valerio,21295,0.0,0,2024-05-19
1,1.1,Antwerp Port Epic,42818,KRISTOFF Alexander,4179,0.0,0,2024-05-19
2,1.1,Antwerp Port Epic,42818,JEANNIERE Emilien,29288,0.0,0,2024-05-19
3,1.1,Antwerp Port Epic,42818,KOGUT Oded,31902,0.0,0,2024-05-19
1,2.1s,"Tour of Hellas, Stage 5 : Athens - Athens",42915,RUDYK Bartosz,27241,0.0,0,2024-05-19
1,1.1,National Championships United States (Charleston) R.R.,42814,QUINN Sean,29331,0.0,0,2024-05-19
2,1.1,National Championships United States (Charleston) R.R.,42814,MCNULTY Brandon,26508,0.0,0,2024-05-19
3,1.1,National Championships United States (Charleston) R.R.,42814,POWLESS Neilson,24902,0.0,0,2024-05-19
1,2.NC,"Orlen Nations GP, General classification",42922,RONDEL Mathys,34305,0.0,0,2024-05-19
2,2.NC,"Orlen Nations GP, General classification",42922,ROLLAND Brieuc,33756,0.0,0,2024-05-19
3,2.NC,"Orlen Nations GP, General classification",42922,WALLENBORN Arno,33835,0.0,0,2024-05-19
4,2.NC,"Orlen Nations GP, General classification",42922,BRENNAN Matthew,35227,0.0,0,2024-05-19
5,2.NC,"Orlen Nations GP, General classification",42922,VERSTRYNGE Emiel,33562,0.0,0,2024-05-19
6,2.NC,"Orlen Nations GP, General classification",42922,WEISS Fabian,32845,0.0,0,2024-05-19
7,2.NC,"Orlen Nations GP, General classification",42922,DOSTIYEV Ilkhan,31966,0.0,0,2024-05-19
8,2.NC,"Orlen Nations GP, General classification",42922,ORINS Robin,32677,0.0,0,2024-05-19
9,2.NC,"Orlen Nations GP, General classification",42922,DOCKX Aaron,34689,0.0,0,2024-05-19
10,2.NC,"Orlen Nations GP, General classification",42922,GUARDEÑO ROMA Jaume,35509,0.0,0,2024-05-19
1,2.NCs,"Orlen Nations GP, Stage 5 : Lesko - Hotel Arlamov",42921,DOSTIYEV Ilkhan,31966,0.0,0,2024-05-19
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 14 : Castiglione delle Stivere - Desenzano del Garda I.T.T. (prov.)",42866,Pogacar Tadej,26526,0.0,0,2024-05-18
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 14 : Castiglione delle Stivere - Desenzano del Garda I.T.T. (prov.)",42866,Tiberi Antonio,30649,0.0,0,2024-05-18
-2,GT2s,"Puntentrui na Giro dItalia, Stage 14 : Castiglione delle Stivere - Desenzano del Garda I.T.T. (prov.)",42866,Milan Jonathan,29359,0.0,0,2024-05-18
-3,GT2s,"Bergtrui na Giro dItalia, Stage 14 : Castiglione delle Stivere - Desenzano del Garda I.T.T. (prov.)",42866,Pogacar Tadej,26526,0.0,0,2024-05-18
1,GT2s,"Giro dItalia, Stage 14 : Castiglione delle Stivere - Desenzano del Garda I.T.T. (prov.)",42866,GANNA Filippo,24057,0.0,0,2024-05-18
1,2.PSs,"4 Jours de Dunkerque, Stage 5 : Arques - Cassel",42908,BENNETT Sam,13362,0.0,0,2024-05-18
1,1.1,Veenendaal - Veenendaal Classic,42817,GUDMESTAD Tord,30776,0.0,0,2024-05-18
2,1.1,Veenendaal - Veenendaal Classic,42817,DEHAIRS Simon,32634,0.0,0,2024-05-18
3,1.1,Veenendaal - Veenendaal Classic,42817,GROENEWEGEN Dylan,19238,0.0,0,2024-05-18
1,2.1s,"Tour of Hellas, Stage 4 : Spercheiada - Chalkida (prov.)",42914,HICKS Dylan,34554,0.0,0,2024-05-18
1,2.NCs,"Orlen Nations GP, Stage 4 : Bukiniva Resort - Jaslo (prov.)",42920,HANSEN Peter Øxenberg,36268,0.0,0,2024-05-18
1,NC5,National Championships Egypt () R.R.,42816,EL SAIFY Hassan,29430,0.0,0,2024-05-18
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 13 : Riccione - Cento (prov.)",42865,Pogacar Tadej,26526,0.0,0,2024-05-17
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 13 : Riccione - Cento (prov.)",42865,Tiberi Antonio,30649,0.0,0,2024-05-17
-2,GT2s,"Puntentrui na Giro dItalia, Stage 13 : Riccione - Cento (prov.)",42865,Milan Jonathan,29359,0.0,0,2024-05-17
-3,GT2s,"Bergtrui na Giro dItalia, Stage 13 : Riccione - Cento (prov.)",42865,Pogacar Tadej,26526,0.0,0,2024-05-17
1,GT2s,"Giro dItalia, Stage 13 : Riccione - Cento (prov.)",42865,MILAN Jonathan,29359,0.0,0,2024-05-17
1,2.PSs,"4 Jours de Dunkerque, Stage 4 : Mazingarbe - Pont-à-Marcq (prov.)",42907,VANGHELUWE Warre,31233,0.0,0,2024-05-17
1,2.1s,"Tour of Hellas, Stage 3 : Karditsa - Karpenisi (prov.)",42913,ZOIDL Riccardo,6828,0.0,0,2024-05-17
1,2.NCs,"Orlen Nations GP, Stage 3 : Tvrdosin - Strbske Pleso (prov.)",42919,KOCKELMANN Mathieu,34217,0.0,0,2024-05-17
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 12 : Martiniscuro - Fano (prov.)",42864,Pogacar Tadej,26526,0.0,0,2024-05-16
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 12 : Martiniscuro - Fano (prov.)",42864,Tiberi Antonio,30649,0.0,0,2024-05-16
-2,GT2s,"Puntentrui na Giro dItalia, Stage 12 : Martiniscuro - Fano (prov.)",42864,Milan Jonathan,29359,0.0,0,2024-05-16
-3,GT2s,"Bergtrui na Giro dItalia, Stage 12 : Martiniscuro - Fano (prov.)",42864,Pogacar Tadej,26526,0.0,0,2024-05-16
1,GT2s,"Giro dItalia, Stage 12 : Martiniscuro - Fano (prov.)",42864,ALAPHILIPPE Julian,18610,0.0,0,2024-05-16
1,2.PSs,"4 Jours de Dunkerque, Stage 3 : St-Laurent-Blangy - Bouchain (prov.)",42906,BENNETT Sam,13362,0.0,0,2024-05-16
1,2.1s,"Tour of Hellas, Stage 2 : Katerini - Karditsa (prov.)",42912,RITZINGER Felix,27270,0.0,0,2024-05-16
1,2.NCs,"Orlen Nations GP, Stage 2 : Prerov - Kohutka (prov.)",42918,RONDEL Mathys,34305,0.0,0,2024-05-16
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 11 : Foiano di Valfortore - Francavilla Al Mare (prov.)",42863,Pogacar Tadej,26526,0.0,0,2024-05-15
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 11 : Foiano di Valfortore - Francavilla Al Mare (prov.)",42863,Tiberi Antonio,30649,0.0,0,2024-05-15
-2,GT2s,"Puntentrui na Giro dItalia, Stage 11 : Foiano di Valfortore - Francavilla Al Mare (prov.)",42863,Milan Jonathan,29359,0.0,0,2024-05-15
-3,GT2s,"Bergtrui na Giro dItalia, Stage 11 : Foiano di Valfortore - Francavilla Al Mare (prov.)",42863,Pogacar Tadej,26526,0.0,0,2024-05-15
1,GT2s,"Giro dItalia, Stage 11 : Foiano di Valfortore - Francavilla Al Mare (prov.)",42863,MILAN Jonathan,29359,0.0,0,2024-05-15
1,2.PSs,"4 Jours de Dunkerque, Stage 2 : Wimereux - Abbeville (prov.)",42905,BENNETT Sam,13362,0.0,0,2024-05-15
1,2.1s,"Tour of Hellas, Stage 1b : Thessaloniki - Katerini (prov.)",42911,MARECZKO Jakub,22713,0.0,0,2024-05-15
1,2.1s,"Tour of Hellas, Stage 1a : Thessaloniki I.T.T. (prov.)",42664,LEITAO Iuri Gabriel Dantas,31829,0.0,0,2024-05-15
1,NCT3,National Championships United States (Charleston) I.T.T. (prov.),42813,MCNULTY Brandon,26508,0.0,0,2024-05-15
1,2.NCs,"Orlen Nations GP, Stage 1 : Prostejov - Bouzov (prov.)",42917,EGHOLM Kristian,34393,0.0,0,2024-05-15
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 10 : Pompei - Cusano Mutri (prov.)",42862,Pogacar Tadej,26526,0.0,0,2024-05-14
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 10 : Pompei - Cusano Mutri (prov.)",42862,Uijtdebroeks Cian,31803,0.0,0,2024-05-14
-2,GT2s,"Puntentrui na Giro dItalia, Stage 10 : Pompei - Cusano Mutri (prov.)",42862,Milan Jonathan,29359,0.0,0,2024-05-14
-3,GT2s,"Bergtrui na Giro dItalia, Stage 10 : Pompei - Cusano Mutri (prov.)",42862,Pogacar Tadej,26526,0.0,0,2024-05-14
1,GT2s,"Giro dItalia, Stage 10 : Pompei - Cusano Mutri (prov.)",42862,PARET PEINTRE Valentin,31495,0.0,0,2024-05-14
1,2.PSs,"4 Jours de Dunkerque, Stage 1 : Dunkerque - Le Touquet (prov.)",42904,FRETIN Milan,32617,0.0,0,2024-05-14
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 9 : Avezzano - Napoli (prov.)",42861,Pogacar Tadej,26526,0.0,0,2024-05-12
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 9 : Avezzano - Napoli (prov.)",42861,Uijtdebroeks Cian,31803,0.0,0,2024-05-12
-2,GT2s,"Puntentrui na Giro dItalia, Stage 9 : Avezzano - Napoli (prov.)",42861,Milan Jonathan,29359,0.0,0,2024-05-12
-3,GT2s,"Bergtrui na Giro dItalia, Stage 9 : Avezzano - Napoli (prov.)",42861,Pogacar Tadej,26526,0.0,0,2024-05-12
1,GT2s,"Giro dItalia, Stage 9 : Avezzano - Napoli (prov.)",42861,KOOIJ Olav,30643,0.0,0,2024-05-12
1,2.PS,"Tour de Hongrie, General classification",42888,NYS Thibau,32185,0.0,0,2024-05-12
2,2.PS,"Tour de Hongrie, General classification",42888,BUCHMANN Emanuel,18739,0.0,0,2024-05-12
3,2.PS,"Tour de Hongrie, General classification",42888,POELS Wout,7751,0.0,0,2024-05-12
4,2.PS,"Tour de Hongrie, General classification",42888,ULISSI Diego,10023,0.0,0,2024-05-12
5,2.PS,"Tour de Hongrie, General classification",42888,HIRSCHI Marc,26509,0.0,0,2024-05-12
6,2.PS,"Tour de Hongrie, General classification",42888,VANHOUCKE Harm,25652,0.0,0,2024-05-12
7,2.PS,"Tour de Hongrie, General classification",42888,SCOTSON Callum,25164,0.0,0,2024-05-12
8,2.PS,"Tour de Hongrie, General classification",42888,HOWSON Damien,18239,0.0,0,2024-05-12
9,2.PS,"Tour de Hongrie, General classification",42888,RODRIGUEZ GARAICOECHEA Oscar,26216,0.0,0,2024-05-12
10,2.PS,"Tour de Hongrie, General classification",42888,VOISARD Yannis,27977,0.0,0,2024-05-12
1,2.PSs,"Tour de Hongrie, Stage 5 : Siofok - Pecs",42887,POELS Wout,7751,0.0,0,2024-05-12
1,1.1,Boucles de l'Aulne - Châteaulin,42811,ZINGLE Axel,31263,0.0,0,2024-05-12
2,1.1,Boucles de l'Aulne - Châteaulin,42811,DELETTRE Alexandre,30519,0.0,0,2024-05-12
3,1.1,Boucles de l'Aulne - Châteaulin,42811,WÜRTZ SCHMIDT Mads,20818,0.0,0,2024-05-12
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 8 : Spoletto - Prati di Tivo (prov.)",42860,Pogacar Tadej,26526,0.0,0,2024-05-11
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 8 : Spoletto - Prati di Tivo (prov.)",42860,Uijtdebroeks Cian,31803,0.0,0,2024-05-11
-2,GT2s,"Puntentrui na Giro dItalia, Stage 8 : Spoletto - Prati di Tivo (prov.)",42860,Milan Jonathan,29359,0.0,0,2024-05-11
-3,GT2s,"Bergtrui na Giro dItalia, Stage 8 : Spoletto - Prati di Tivo (prov.)",42860,Pogacar Tadej,26526,0.0,0,2024-05-11
1,GT2s,"Giro dItalia, Stage 8 : Spoletto - Prati di Tivo (prov.)",42860,POGACAR Tadej,26526,0.0,0,2024-05-11
1,2.PSs,"Tour de Hongrie, Stage 4 : Budapest - Etyek",42886,NYS Thibau,32185,0.0,0,2024-05-11
1,1.1,Tour du Finistère,42808,COSNEFROY Benoit,24189,0.0,0,2024-05-11
2,1.1,Tour du Finistère,42808,STRONG Corbin,29492,0.0,0,2024-05-11
3,1.1,Tour du Finistère,42808,MOLARD Rudy,11818,0.0,0,2024-05-11
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 7 : Foligno - Perugia I.T.T. (prov.)",42859,Pogacar Tadej,26526,0.0,0,2024-05-10
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 7 : Foligno - Perugia I.T.T. (prov.)",42859,Plapp Lucas,29787,0.0,0,2024-05-10
-2,GT2s,"Puntentrui na Giro dItalia, Stage 7 : Foligno - Perugia I.T.T. (prov.)",42859,Milan Jonathan,29359,0.0,0,2024-05-10
-3,GT2s,"Bergtrui na Giro dItalia, Stage 7 : Foligno - Perugia I.T.T. (prov.)",42859,Pogacar Tadej,26526,0.0,0,2024-05-10
1,GT2s,"Giro dItalia, Stage 7 : Foligno - Perugia I.T.T. (prov.)",42859,POGACAR Tadej,26526,0.0,0,2024-05-10
1,2.PSs,"Tour de Hongrie, Stage 3 : Kazincbarcika - Gyongyos-Kekesteto",42885,NYS Thibau,32185,0.0,0,2024-05-10
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 6 : Viareggio - Rapolano Terme (prov.)",42858,Pogacar Tadej,26526,0.0,0,2024-05-09
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 6 : Viareggio - Rapolano Terme (prov.)",42858,Uijtdebroeks Cian,31803,0.0,0,2024-05-09
-2,GT2s,"Puntentrui na Giro dItalia, Stage 6 : Viareggio - Rapolano Terme (prov.)",42858,Milan Jonathan,29359,0.0,0,2024-05-09
-3,GT2s,"Bergtrui na Giro dItalia, Stage 6 : Viareggio - Rapolano Terme (prov.)",42858,Pogacar Tadej,26526,0.0,0,2024-05-09
1,GT2s,"Giro dItalia, Stage 6 : Viareggio - Rapolano Terme (prov.)",42858,SANCHEZ MAYO Pelayo,31655,0.0,0,2024-05-09
1,2.PSs,"Tour de Hongrie, Stage 2 : Tokaj - Kazincbarcika (prov.)",42884,CAVENDISH Mark,3448,0.0,0,2024-05-09
1,1.1,Circuit de Wallonie,42805,DE LIE Arnaud,32221,0.0,0,2024-05-09
2,1.1,Circuit de Wallonie,42805,ZINGLE Axel,31263,0.0,0,2024-05-09
3,1.1,Circuit de Wallonie,42805,BRENNAN Matthew,35227,0.0,0,2024-05-09
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 5 : Genoa - Lucca (prov.)",42857,Pogacar Tadej,26526,0.0,0,2024-05-08
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 5 : Genoa - Lucca (prov.)",42857,Uijtdebroeks Cian,31803,0.0,0,2024-05-08
-2,GT2s,"Puntentrui na Giro dItalia, Stage 5 : Genoa - Lucca (prov.)",42857,Milan Jonathan,29359,0.0,0,2024-05-08
-3,GT2s,"Bergtrui na Giro dItalia, Stage 5 : Genoa - Lucca (prov.)",42857,Pogacar Tadej,26526,0.0,0,2024-05-08
1,GT2s,"Giro dItalia, Stage 5 : Genoa - Lucca (prov.)",42857,THOMAS Benjamin,23641,0.0,0,2024-05-08
1,2.PSs,"Tour de Hongrie, Stage 1 : Karcag - Hajduszoboszlo (prov.)",42883,WELSFORD Sam,23517,0.0,0,2024-05-08
