rank,category,racename,race_id,rider_name,rider_id,points,jpp,date,ploegleider
-3,GT2s,"Bergtrui na Giro dItalia, Stage 16 : Laas - Santa Cristina Val Gardena (prov.)",42868,Pogacar Tadej,26526,0.2,0,2024-05-21,Wijnand
1,GT2s,"Giro dItalia, Stage 16 : Laas - Santa Cristina Val Gardena (prov.)",42868,POGACAR Tadej,26526,2,0,2024-05-21,Wijnand
1,1.1,Ronde van Limburg,42821,GROENEWEGEN Dylan,19238,2,0,2024-05-20,Albert
2,1.1,Ronde van Limburg,42821,BALLERSTEDT Maurice,30560,0.3,0,2024-05-20,-
3,1.1,Ronde van Limburg,42821,DE LIE Arnaud,32221,0.1,0,2024-05-20,PB
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 15 : Manerba del Garda - Livigno (prov.)",42867,Pogacar Tadej,26526,1,0,2024-05-19,Wijnand
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 15 : Manerba del Garda - Livigno (prov.)",42867,Tiberi Antonio,30649,0.1,0,2024-05-19,-
-2,GT2s,"Puntentrui na Giro dItalia, Stage 15 : Manerba del Garda - Livigno (prov.)",42867,Milan Jonathan,29359,0.2,0,2024-05-19,Albert
-3,GT2s,"Bergtrui na Giro dItalia, Stage 15 : Manerba del Garda - Livigno (prov.)",42867,Pogacar Tadej,26526,0.2,0,2024-05-19,Wijnand
1,GT2s,"Giro dItalia, Stage 15 : Manerba del Garda - Livigno (prov.)",42867,POGACAR Tadej,26526,2,0,2024-05-19,Wijnand
1,2.PS,"4 Jours de Dunkerque, General classification",42910,BENNETT Sam,13362,4,50,2024-05-19,Bram
2,2.PS,"4 Jours de Dunkerque, General classification",42910,PENHOËT Paul,30686,1,35,2024-05-19,Jan
3,2.PS,"4 Jours de Dunkerque, General classification",42910,BERCKMOES Jenno,32588,0.5,25,2024-05-19,-
4,2.PS,"4 Jours de Dunkerque, General classification",42910,VAN BOVEN Luca,31597,0,20,2024-05-19,-
5,2.PS,"4 Jours de Dunkerque, General classification",42910,DELETTRE Alexandre,30519,0,18,2024-05-19,-
6,2.PS,"4 Jours de Dunkerque, General classification",42910,FRETIN Milan,32617,0,16,2024-05-19,-
7,2.PS,"4 Jours de Dunkerque, General classification",42910,KOPECKY Tomas,30677,0,14,2024-05-19,-
8,2.PS,"4 Jours de Dunkerque, General classification",42910,NAESEN Oliver,21392,0,12,2024-05-19,-
9,2.PS,"4 Jours de Dunkerque, General classification",42910,GACHIGNARD Thomas,32640,0,10,2024-05-19,-
10,2.PS,"4 Jours de Dunkerque, General classification",42910,DE GENDT Aimé,21998,0,8,2024-05-19,-
1,2.PSs,"4 Jours de Dunkerque, Stage 6 : Loon-Plage - Dunkerque",42909,BENNETT Sam,13362,0.3,0,2024-05-19,Bram
1,2.1,"Tour of Hellas, General classification",42916,ZOIDL Riccardo,6828,2,0,2024-05-19,-
2,2.1,"Tour of Hellas, General classification",42916,PERNSTEINER Hermann,25790,0.3,0,2024-05-19,-
3,2.1,"Tour of Hellas, General classification",42916,CONTI Valerio,21295,0.1,0,2024-05-19,-
1,1.1,Antwerp Port Epic,42818,KRISTOFF Alexander,4179,2,0,2024-05-19,Nicky
2,1.1,Antwerp Port Epic,42818,JEANNIERE Emilien,29288,0.3,0,2024-05-19,-
3,1.1,Antwerp Port Epic,42818,KOGUT Oded,31902,0.1,0,2024-05-19,-
1,2.1s,"Tour of Hellas, Stage 5 : Athens - Athens",42915,RUDYK Bartosz,27241,0.2,0,2024-05-19,-
1,1.1,National Championships United States (Charleston) R.R.,42814,QUINN Sean,29331,2,0,2024-05-19,-
2,1.1,National Championships United States (Charleston) R.R.,42814,MCNULTY Brandon,26508,0.3,0,2024-05-19,Kees
3,1.1,National Championships United States (Charleston) R.R.,42814,POWLESS Neilson,24902,0.1,0,2024-05-19,Harry
1,2.NC,"Orlen Nations GP, General classification",42922,RONDEL Mathys,34305,0.0,0,2024-05-19,-
2,2.NC,"Orlen Nations GP, General classification",42922,ROLLAND Brieuc,33756,0.0,0,2024-05-19,-
3,2.NC,"Orlen Nations GP, General classification",42922,WALLENBORN Arno,33835,0.0,0,2024-05-19,-
4,2.NC,"Orlen Nations GP, General classification",42922,BRENNAN Matthew,35227,0.0,0,2024-05-19,-
5,2.NC,"Orlen Nations GP, General classification",42922,VERSTRYNGE Emiel,33562,0.0,0,2024-05-19,-
6,2.NC,"Orlen Nations GP, General classification",42922,WEISS Fabian,32845,0.0,0,2024-05-19,-
7,2.NC,"Orlen Nations GP, General classification",42922,DOSTIYEV Ilkhan,31966,0.0,0,2024-05-19,-
8,2.NC,"Orlen Nations GP, General classification",42922,ORINS Robin,32677,0.0,0,2024-05-19,-
9,2.NC,"Orlen Nations GP, General classification",42922,DOCKX Aaron,34689,0.0,0,2024-05-19,-
10,2.NC,"Orlen Nations GP, General classification",42922,GUARDEÑO ROMA Jaume,35509,0.0,0,2024-05-19,-
1,2.NCs,"Orlen Nations GP, Stage 5 : Lesko - Hotel Arlamov",42921,DOSTIYEV Ilkhan,31966,0.0,0,2024-05-19,-
1,2.1s,"Tour of Japan, Stage 2 : Inabe - Inabe (prov.)",42930,CARBONI Giovanni,22210,0.2,0,2024-05-21,-
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 14 : Castiglione delle Stivere - Desenzano del Garda I.T.T. (prov.)",42866,Pogacar Tadej,26526,1,0,2024-05-18,Wijnand
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 14 : Castiglione delle Stivere - Desenzano del Garda I.T.T. (prov.)",42866,Tiberi Antonio,30649,0.1,0,2024-05-18,-
-2,GT2s,"Puntentrui na Giro dItalia, Stage 14 : Castiglione delle Stivere - Desenzano del Garda I.T.T. (prov.)",42866,Milan Jonathan,29359,0.2,0,2024-05-18,Albert
-3,GT2s,"Bergtrui na Giro dItalia, Stage 14 : Castiglione delle Stivere - Desenzano del Garda I.T.T. (prov.)",42866,Pogacar Tadej,26526,0.2,0,2024-05-18,Wijnand
1,GT2s,"Giro dItalia, Stage 14 : Castiglione delle Stivere - Desenzano del Garda I.T.T. (prov.)",42866,GANNA Filippo,24057,2,0,2024-05-18,Vel
1,2.PSs,"4 Jours de Dunkerque, Stage 5 : Arques - Cassel",42908,BENNETT Sam,13362,0.3,0,2024-05-18,Bram
1,1.1,Veenendaal - Veenendaal Classic,42817,GUDMESTAD Tord,30776,2,0,2024-05-18,-
2,1.1,Veenendaal - Veenendaal Classic,42817,DEHAIRS Simon,32634,0.3,0,2024-05-18,-
3,1.1,Veenendaal - Veenendaal Classic,42817,GROENEWEGEN Dylan,19238,0.1,0,2024-05-18,Albert
1,2.1s,"Tour of Hellas, Stage 4 : Spercheiada - Chalkida (prov.)",42914,HICKS Dylan,34554,0.2,0,2024-05-18,-
1,2.NCs,"Orlen Nations GP, Stage 4 : Bukiniva Resort - Jaslo (prov.)",42920,HANSEN Peter Øxenberg,36268,0.0,0,2024-05-18,-
1,NC5,National Championships Egypt () R.R.,42816,EL SAIFY Hassan,29430,0.0,0,2024-05-18,-
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 13 : Riccione - Cento (prov.)",42865,Pogacar Tadej,26526,1,0,2024-05-17,Wijnand
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 13 : Riccione - Cento (prov.)",42865,Tiberi Antonio,30649,0.1,0,2024-05-17,-
-2,GT2s,"Puntentrui na Giro dItalia, Stage 13 : Riccione - Cento (prov.)",42865,Milan Jonathan,29359,0.2,0,2024-05-17,Albert
-3,GT2s,"Bergtrui na Giro dItalia, Stage 13 : Riccione - Cento (prov.)",42865,Pogacar Tadej,26526,0.2,0,2024-05-17,Wijnand
1,GT2s,"Giro dItalia, Stage 13 : Riccione - Cento (prov.)",42865,MILAN Jonathan,29359,2,0,2024-05-17,Albert
1,2.PSs,"4 Jours de Dunkerque, Stage 4 : Mazingarbe - Pont-à-Marcq (prov.)",42907,VANGHELUWE Warre,31233,0.3,0,2024-05-17,-
1,2.1s,"Tour of Hellas, Stage 3 : Karditsa - Karpenisi (prov.)",42913,ZOIDL Riccardo,6828,0.2,0,2024-05-17,-
1,2.NCs,"Orlen Nations GP, Stage 3 : Tvrdosin - Strbske Pleso (prov.)",42919,KOCKELMANN Mathieu,34217,0.0,0,2024-05-17,-
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 12 : Martiniscuro - Fano (prov.)",42864,Pogacar Tadej,26526,1,0,2024-05-16,Wijnand
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 12 : Martiniscuro - Fano (prov.)",42864,Tiberi Antonio,30649,0.1,0,2024-05-16,-
-2,GT2s,"Puntentrui na Giro dItalia, Stage 12 : Martiniscuro - Fano (prov.)",42864,Milan Jonathan,29359,0.2,0,2024-05-16,Albert
-3,GT2s,"Bergtrui na Giro dItalia, Stage 12 : Martiniscuro - Fano (prov.)",42864,Pogacar Tadej,26526,0.2,0,2024-05-16,Wijnand
1,GT2s,"Giro dItalia, Stage 12 : Martiniscuro - Fano (prov.)",42864,ALAPHILIPPE Julian,18610,2,0,2024-05-16,Kaspar
1,2.PSs,"4 Jours de Dunkerque, Stage 3 : St-Laurent-Blangy - Bouchain (prov.)",42906,BENNETT Sam,13362,0.3,0,2024-05-16,Bram
1,2.1s,"Tour of Hellas, Stage 2 : Katerini - Karditsa (prov.)",42912,RITZINGER Felix,27270,0.2,0,2024-05-16,-
1,2.NCs,"Orlen Nations GP, Stage 2 : Prerov - Kohutka (prov.)",42918,RONDEL Mathys,34305,0.0,0,2024-05-16,-
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 11 : Foiano di Valfortore - Francavilla Al Mare (prov.)",42863,Pogacar Tadej,26526,1,0,2024-05-15,Wijnand
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 11 : Foiano di Valfortore - Francavilla Al Mare (prov.)",42863,Tiberi Antonio,30649,0.1,0,2024-05-15,-
-2,GT2s,"Puntentrui na Giro dItalia, Stage 11 : Foiano di Valfortore - Francavilla Al Mare (prov.)",42863,Milan Jonathan,29359,0.2,0,2024-05-15,Albert
-3,GT2s,"Bergtrui na Giro dItalia, Stage 11 : Foiano di Valfortore - Francavilla Al Mare (prov.)",42863,Pogacar Tadej,26526,0.2,0,2024-05-15,Wijnand
1,GT2s,"Giro dItalia, Stage 11 : Foiano di Valfortore - Francavilla Al Mare (prov.)",42863,MILAN Jonathan,29359,2,0,2024-05-15,Albert
1,2.PSs,"4 Jours de Dunkerque, Stage 2 : Wimereux - Abbeville (prov.)",42905,BENNETT Sam,13362,0.3,0,2024-05-15,Bram
1,2.1s,"Tour of Hellas, Stage 1b : Thessaloniki - Katerini (prov.)",42911,MARECZKO Jakub,22713,0.2,0,2024-05-15,-
1,2.1s,"Tour of Hellas, Stage 1a : Thessaloniki I.T.T. (prov.)",42664,LEITAO Iuri Gabriel Dantas,31829,0.2,0,2024-05-15,-
1,NCT3,National Championships United States (Charleston) I.T.T. (prov.),42813,MCNULTY Brandon,26508,1,0,2024-05-15,Kees
1,2.NCs,"Orlen Nations GP, Stage 1 : Prostejov - Bouzov (prov.)",42917,EGHOLM Kristian,34393,0.0,0,2024-05-15,-
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 10 : Pompei - Cusano Mutri (prov.)",42862,Pogacar Tadej,26526,1,0,2024-05-14,Wijnand
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 10 : Pompei - Cusano Mutri (prov.)",42862,Uijtdebroeks Cian,31803,0.1,0,2024-05-14,Vel
-2,GT2s,"Puntentrui na Giro dItalia, Stage 10 : Pompei - Cusano Mutri (prov.)",42862,Milan Jonathan,29359,0.2,0,2024-05-14,Albert
-3,GT2s,"Bergtrui na Giro dItalia, Stage 10 : Pompei - Cusano Mutri (prov.)",42862,Pogacar Tadej,26526,0.2,0,2024-05-14,Wijnand
1,GT2s,"Giro dItalia, Stage 10 : Pompei - Cusano Mutri (prov.)",42862,PARET PEINTRE Valentin,31495,2,0,2024-05-14,Jan
1,2.PSs,"4 Jours de Dunkerque, Stage 1 : Dunkerque - Le Touquet (prov.)",42904,FRETIN Milan,32617,0.3,0,2024-05-14,-
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 9 : Avezzano - Napoli (prov.)",42861,Pogacar Tadej,26526,1,0,2024-05-12,Wijnand
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 9 : Avezzano - Napoli (prov.)",42861,Uijtdebroeks Cian,31803,0.1,0,2024-05-12,Vel
-2,GT2s,"Puntentrui na Giro dItalia, Stage 9 : Avezzano - Napoli (prov.)",42861,Milan Jonathan,29359,0.2,0,2024-05-12,Albert
-3,GT2s,"Bergtrui na Giro dItalia, Stage 9 : Avezzano - Napoli (prov.)",42861,Pogacar Tadej,26526,0.2,0,2024-05-12,Wijnand
1,GT2s,"Giro dItalia, Stage 9 : Avezzano - Napoli (prov.)",42861,KOOIJ Olav,30643,2,0,2024-05-12,Roy
1,2.PS,"Tour de Hongrie, General classification",42888,NYS Thibau,32185,4,50,2024-05-12,Jan
2,2.PS,"Tour de Hongrie, General classification",42888,BUCHMANN Emanuel,18739,1,35,2024-05-12,Paul
3,2.PS,"Tour de Hongrie, General classification",42888,POELS Wout,7751,0.5,25,2024-05-12,Roy
4,2.PS,"Tour de Hongrie, General classification",42888,ULISSI Diego,10023,0,20,2024-05-12,Kaspar
5,2.PS,"Tour de Hongrie, General classification",42888,HIRSCHI Marc,26509,0,18,2024-05-12,Bram
6,2.PS,"Tour de Hongrie, General classification",42888,VANHOUCKE Harm,25652,0,16,2024-05-12,-
7,2.PS,"Tour de Hongrie, General classification",42888,SCOTSON Callum,25164,0,14,2024-05-12,-
8,2.PS,"Tour de Hongrie, General classification",42888,HOWSON Damien,18239,0,12,2024-05-12,-
9,2.PS,"Tour de Hongrie, General classification",42888,RODRIGUEZ GARAICOECHEA Oscar,26216,0,10,2024-05-12,-
10,2.PS,"Tour de Hongrie, General classification",42888,VOISARD Yannis,27977,0,8,2024-05-12,-
1,2.PSs,"Tour de Hongrie, Stage 5 : Siofok - Pecs",42887,POELS Wout,7751,0.3,0,2024-05-12,Roy
1,1.1,Boucles de l'Aulne - Châteaulin,42811,ZINGLE Axel,31263,2,0,2024-05-12,Paul
2,1.1,Boucles de l'Aulne - Châteaulin,42811,DELETTRE Alexandre,30519,0.3,0,2024-05-12,-
3,1.1,Boucles de l'Aulne - Châteaulin,42811,WÜRTZ SCHMIDT Mads,20818,0.1,0,2024-05-12,-
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 8 : Spoletto - Prati di Tivo (prov.)",42860,Pogacar Tadej,26526,1,0,2024-05-11,Wijnand
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 8 : Spoletto - Prati di Tivo (prov.)",42860,Uijtdebroeks Cian,31803,0.1,0,2024-05-11,Vel
-2,GT2s,"Puntentrui na Giro dItalia, Stage 8 : Spoletto - Prati di Tivo (prov.)",42860,Milan Jonathan,29359,0.2,0,2024-05-11,Albert
-3,GT2s,"Bergtrui na Giro dItalia, Stage 8 : Spoletto - Prati di Tivo (prov.)",42860,Pogacar Tadej,26526,0.2,0,2024-05-11,Wijnand
1,GT2s,"Giro dItalia, Stage 8 : Spoletto - Prati di Tivo (prov.)",42860,POGACAR Tadej,26526,2,0,2024-05-11,Wijnand
1,2.PSs,"Tour de Hongrie, Stage 4 : Budapest - Etyek",42886,NYS Thibau,32185,0.3,0,2024-05-11,Jan
1,1.1,Tour du Finistère,42808,COSNEFROY Benoit,24189,2,0,2024-05-11,Bram
2,1.1,Tour du Finistère,42808,STRONG Corbin,29492,0.3,0,2024-05-11,PB
3,1.1,Tour du Finistère,42808,MOLARD Rudy,11818,0.1,0,2024-05-11,-
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 7 : Foligno - Perugia I.T.T. (prov.)",42859,Pogacar Tadej,26526,1,0,2024-05-10,Wijnand
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 7 : Foligno - Perugia I.T.T. (prov.)",42859,Plapp Lucas,29787,0.1,0,2024-05-10,Albert
-2,GT2s,"Puntentrui na Giro dItalia, Stage 7 : Foligno - Perugia I.T.T. (prov.)",42859,Milan Jonathan,29359,0.2,0,2024-05-10,Albert
-3,GT2s,"Bergtrui na Giro dItalia, Stage 7 : Foligno - Perugia I.T.T. (prov.)",42859,Pogacar Tadej,26526,0.2,0,2024-05-10,Wijnand
1,GT2s,"Giro dItalia, Stage 7 : Foligno - Perugia I.T.T. (prov.)",42859,POGACAR Tadej,26526,2,0,2024-05-10,Wijnand
1,2.PSs,"Tour de Hongrie, Stage 3 : Kazincbarcika - Gyongyos-Kekesteto",42885,NYS Thibau,32185,0.3,0,2024-05-10,Jan
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 6 : Viareggio - Rapolano Terme (prov.)",42858,Pogacar Tadej,26526,1,0,2024-05-09,Wijnand
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 6 : Viareggio - Rapolano Terme (prov.)",42858,Uijtdebroeks Cian,31803,0.1,0,2024-05-09,Vel
-2,GT2s,"Puntentrui na Giro dItalia, Stage 6 : Viareggio - Rapolano Terme (prov.)",42858,Milan Jonathan,29359,0.2,0,2024-05-09,Albert
-3,GT2s,"Bergtrui na Giro dItalia, Stage 6 : Viareggio - Rapolano Terme (prov.)",42858,Pogacar Tadej,26526,0.2,0,2024-05-09,Wijnand
1,GT2s,"Giro dItalia, Stage 6 : Viareggio - Rapolano Terme (prov.)",42858,SANCHEZ MAYO Pelayo,31655,2,0,2024-05-09,-
1,2.PSs,"Tour de Hongrie, Stage 2 : Tokaj - Kazincbarcika (prov.)",42884,CAVENDISH Mark,3448,0.3,0,2024-05-09,Roy
1,1.1,Circuit de Wallonie,42805,DE LIE Arnaud,32221,2,0,2024-05-09,PB
2,1.1,Circuit de Wallonie,42805,ZINGLE Axel,31263,0.3,0,2024-05-09,Paul
3,1.1,Circuit de Wallonie,42805,BRENNAN Matthew,35227,0.1,0,2024-05-09,-
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 5 : Genoa - Lucca (prov.)",42857,Pogacar Tadej,26526,1,0,2024-05-08,Wijnand
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 5 : Genoa - Lucca (prov.)",42857,Uijtdebroeks Cian,31803,0.1,0,2024-05-08,Vel
-2,GT2s,"Puntentrui na Giro dItalia, Stage 5 : Genoa - Lucca (prov.)",42857,Milan Jonathan,29359,0.2,0,2024-05-08,Albert
-3,GT2s,"Bergtrui na Giro dItalia, Stage 5 : Genoa - Lucca (prov.)",42857,Pogacar Tadej,26526,0.2,0,2024-05-08,Wijnand
1,GT2s,"Giro dItalia, Stage 5 : Genoa - Lucca (prov.)",42857,THOMAS Benjamin,23641,2,0,2024-05-08,-
1,2.PSs,"Tour de Hongrie, Stage 1 : Karcag - Hajduszoboszlo (prov.)",42883,WELSFORD Sam,23517,0.3,0,2024-05-08,Albert
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 4 : Acqui Terme - Andora (prov.)",42856,Pogacar Tadej,26526,1,0,2024-05-07,Wijnand
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 4 : Acqui Terme - Andora (prov.)",42856,Uijtdebroeks Cian,31803,0.1,0,2024-05-07,Vel
-2,GT2s,"Puntentrui na Giro dItalia, Stage 4 : Acqui Terme - Andora (prov.)",42856,Milan Jonathan,29359,0.2,0,2024-05-07,Albert
-3,GT2s,"Bergtrui na Giro dItalia, Stage 4 : Acqui Terme - Andora (prov.)",42856,Pogacar Tadej,26526,0.2,0,2024-05-07,Wijnand
1,GT2s,"Giro dItalia, Stage 4 : Acqui Terme - Andora (prov.)",42856,MILAN Jonathan,29359,2,0,2024-05-07,Albert
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 3 : Novara - Fossano (prov.)",42855,Pogacar Tadej,26526,1,0,2024-05-06,Wijnand
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 3 : Novara - Fossano (prov.)",42855,Uijtdebroeks Cian,31803,0.1,0,2024-05-06,Vel
-2,GT2s,"Puntentrui na Giro dItalia, Stage 3 : Novara - Fossano (prov.)",42855,Merlier Tim,17988,0.2,0,2024-05-06,Frank
-3,GT2s,"Bergtrui na Giro dItalia, Stage 3 : Novara - Fossano (prov.)",42855,Pogacar Tadej,26526,0.2,0,2024-05-06,Wijnand
1,GT2s,"Giro dItalia, Stage 3 : Novara - Fossano (prov.)",42855,MERLIER Tim,17988,2,0,2024-05-06,Frank
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 2 : San Francesco al Campo - Santuario di Oropa (prov.)",42854,Pogacar Tadej,26526,1,0,2024-05-05,Wijnand
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 2 : San Francesco al Campo - Santuario di Oropa (prov.)",42854,Uijtdebroeks Cian,31803,0.1,0,2024-05-05,Vel
-2,GT2s,"Puntentrui na Giro dItalia, Stage 2 : San Francesco al Campo - Santuario di Oropa (prov.)",42854,Fiorelli Filippo,24152,0.2,0,2024-05-05,-
-3,GT2s,"Bergtrui na Giro dItalia, Stage 2 : San Francesco al Campo - Santuario di Oropa (prov.)",42854,Pogacar Tadej,26526,0.2,0,2024-05-05,Wijnand
1,GT2s,"Giro dItalia, Stage 2 : San Francesco al Campo - Santuario di Oropa (prov.)",42854,POGACAR Tadej,26526,2,0,2024-05-05,Wijnand
1,1.PS,Tro-Bro Léon,42802,DE LIE Arnaud,32221,4,50,2024-05-05,PB
2,1.PS,Tro-Bro Léon,42802,VENTURINI Clément,21428,1,35,2024-05-05,-
3,1.PS,Tro-Bro Léon,42802,GAUTHERAT Pierre,33533,0.5,25,2024-05-05,-
4,1.PS,Tro-Bro Léon,42802,SHEEHAN Riley,29301,0,20,2024-05-05,-
5,1.PS,Tro-Bro Léon,42802,ABRAHAMSEN Jonas,22233,0,18,2024-05-05,-
6,1.PS,Tro-Bro Léon,42802,VAN NIEKERK Morne,22519,0,16,2024-05-05,-
7,1.PS,Tro-Bro Léon,42802,MOZZATO Luca,28037,0,14,2024-05-05,Nicky
8,1.PS,Tro-Bro Léon,42802,GACHIGNARD Thomas,32640,0,12,2024-05-05,-
9,1.PS,Tro-Bro Léon,42802,HOELGAARD Markus,20760,0,10,2024-05-05,-
10,1.PS,Tro-Bro Léon,42802,VAN ASBROECK Tom,18504,0,8,2024-05-05,-
1,1.1,Elfstedenronde - Brugge,42804,KRISTOFF Alexander,4179,2,0,2024-05-05,Nicky
2,1.1,Elfstedenronde - Brugge,42804,VAN DE PAAR Jarne,29798,0.3,0,2024-05-05,-
3,1.1,Elfstedenronde - Brugge,42804,BARBIER Pierre,25501,0.1,0,2024-05-05,-
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 1 : Venaria Reale - Torino (prov.)",42853,Narvaez Jhonnatan,25157,1,0,2024-05-04,Nicky
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 1 : Venaria Reale - Torino (prov.)",42853,Baudin Alex,32146,0.1,0,2024-05-04,-
-2,GT2s,"Puntentrui na Giro dItalia, Stage 1 : Venaria Reale - Torino (prov.)",42853,Narvaez Jhonnatan,25157,0.2,0,2024-05-04,Nicky
-3,GT2s,"Bergtrui na Giro dItalia, Stage 1 : Venaria Reale - Torino (prov.)",42853,Calmejane Lilian,21439,0.2,0,2024-05-04,-
1,GT2s,"Giro dItalia, Stage 1 : Venaria Reale - Torino (prov.)",42853,NARVAEZ PRADO Jhonatan Manuel,25157,2,0,2024-05-04,Nicky
1,1.PS,GP du Morbihan,42800,COSNEFROY Benoit,24189,4,50,2024-05-04,Bram
2,1.PS,GP du Morbihan,42800,ZINGLE Axel,31263,1,35,2024-05-04,Paul
3,1.PS,GP du Morbihan,42800,DE LIE Arnaud,32221,0.5,25,2024-05-04,PB
4,1.PS,GP du Morbihan,42800,VENTURINI Clément,21428,0,20,2024-05-04,-
5,1.PS,GP du Morbihan,42800,DVERSNES Fredrik,28553,0,18,2024-05-04,Jan
6,1.PS,GP du Morbihan,42800,VAN BOVEN Luca,31597,0,16,2024-05-04,-
7,1.PS,GP du Morbihan,42800,ALBANESE Vincenzo,24139,0,14,2024-05-04,-
8,1.PS,GP du Morbihan,42800,EIKING Odd Christian,21405,0,12,2024-05-04,-
9,1.PS,GP du Morbihan,42800,BERASATEGI GARMENDIA Xabier,33745,0,10,2024-05-04,-
10,1.PS,GP du Morbihan,42800,GONZALEZ LOPEZ David,28647,0,8,2024-05-04,-
1,1.WT3,Eschborn - Frankfurt,42794,VAN GILS Maxim,28521,5,50,2024-05-01,Albert
2,1.WT3,Eschborn - Frankfurt,42794,ARANBURU DEBA Alexander,23940,2,35,2024-05-01,Harry
3,1.WT3,Eschborn - Frankfurt,42794,SHEEHAN Riley,29301,1,25,2024-05-01,-
4,1.WT3,Eschborn - Frankfurt,42794,NERURKAR Lukas,33158,0,20,2024-05-01,-
5,1.WT3,Eschborn - Frankfurt,42794,ADRIA OLIVERAS Roger,27469,0,18,2024-05-01,-
6,1.WT3,Eschborn - Frankfurt,42794,GOOSSENS Kobe,23771,0,16,2024-05-01,-
7,1.WT3,Eschborn - Frankfurt,42794,VERMAERKE Kevin,29332,0,14,2024-05-01,Nicky
8,1.WT3,Eschborn - Frankfurt,42794,KRAGH ANDERSEN Søren,20793,0,12,2024-05-01,Vel
9,1.WT3,Eschborn - Frankfurt,42794,HIRSCHI Marc,26509,0,10,2024-05-01,Bram
10,1.WT3,Eschborn - Frankfurt,42794,HOELGAARD Markus,20760,0,8,2024-05-01,-
1,2.WT1,"Tour de Romandie, General classification",42754,RODRIGUEZ CANO Carlos,30836,10,50,2024-04-28,Vel
2,2.WT1,"Tour de Romandie, General classification",42754,VLASOV Aleksandr,24316,3,35,2024-04-28,Paul
3,2.WT1,"Tour de Romandie, General classification",42754,LIPOWITZ Florian,30805,1,25,2024-04-28,-
4,2.WT1,"Tour de Romandie, General classification",42754,VAN WILDER Ilan,29828,0.5,20,2024-04-28,Kees
5,2.WT1,"Tour de Romandie, General classification",42754,AYUSO PESQUERA Juan,31654,0.2,18,2024-04-28,Frank
6,2.WT1,"Tour de Romandie, General classification",42754,MAS NICOLAU Enric,22794,0,16,2024-04-28,Bram
7,2.WT1,"Tour de Romandie, General classification",42754,CARAPAZ MONTENEGRO Richard Antonio,21342,0,14,2024-04-28,Paul
8,2.WT1,"Tour de Romandie, General classification",42754,MARTINEZ Lenny,32721,0,12,2024-04-28,Kees
9,2.WT1,"Tour de Romandie, General classification",42754,GEOGHEGAN HART Tao,22018,0,10,2024-04-28,Kees
10,2.WT1,"Tour de Romandie, General classification",42754,BERNAL GOMEZ Egan Arley,24926,0,8,2024-04-28,Arjan
1,2.WT1s,"Tour de Romandie, Stage 5 : Vernier - Vernier",42753,GODON Dorian,25704,1,0,2024-04-28,PB
1,2.WT1r,"Tour de Romandie, Mountains classification",42756,HOLLMANN Juri,27818,0.0,0,2024-04-28,-
1,2.WT1r,"Tour de Romandie, Points classification",42755,GODON Dorian,25704,0.0,0,2024-04-28,PB
1,2.PS,"Presidential Tour of Turkey, General classification",42747,VAN DEN BROEK Frank,33648,4,50,2024-04-28,-
2,2.PS,"Presidential Tour of Turkey, General classification",42747,KUDUS Merhawi Gebremedhin,20784,1,35,2024-04-28,-
3,2.PS,"Presidential Tour of Turkey, General classification",42747,DOUBLE Paul,27721,0.5,25,2024-04-28,-
4,2.PS,"Presidential Tour of Turkey, General classification",42747,EYOB Metkel,20904,0,20,2024-04-28,-
5,2.PS,"Presidential Tour of Turkey, General classification",42747,LOPEZ GRANIZO Harold Martin,29525,0,18,2024-04-28,-
6,2.PS,"Presidential Tour of Turkey, General classification",42747,LOOCKX Lander,28470,0,16,2024-04-28,-
7,2.PS,"Presidential Tour of Turkey, General classification",42747,HAJEK Alexander,33111,0,14,2024-04-28,-
